id,order_line/order_id/date_order,order_line/order_id/confirmation_date,order_line/order_id/name,order_line/order_id/customer_reference,order_line/order_partner_id/display_name,order_line/end_customer,order_line/product_categ_name,order_line/name,order_line/product_uom_qty,order_line/product_uom/display_name,order_line/price_unit,order_line/product_margin_price,order_line/price_subtotal,order_line/order_id/state,order_line/order_id/picking_state,order_line/order_id/invoice_status
__export__.sale_order_857,2/15/2021 9:22,2/16/2021 1:58,SO21-000788,1520/HI/X/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT. HIDROFLEX INDONESIA,MCH_RM,[AAA03ACCA088] AS SS 304 (2 INCH),16.2,kg,67592.593,60181.154,1095000.01,Sale Order,done,Fully Invoiced
__export__.sale_order_856,2/15/2021 7:14,2/15/2021 7:27,SO21-000787,2021/02/JFI/001964,"[V19-0000214]JEIL FAJAR INDONESIA PT, [C20-0000174]Ibnu",JEIL FAJAR INDONESIA PT,EJM_RM,[AAA01AANA338] PLAT SS 304/304L (3.2 MM X 4' X 8'),20000,kg,35000,38500,700000000,Sale Order,done,Nothing to Invoice
__export__.sale_order_855,2/15/2021 6:15,2/15/2021 6:17,SO21-000786,2021/02/FBI/002306,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PUPUK KALTIMANTAN TIMUR,GPC_FG,"[N34HI15] 3095 LUBRICATED / PTFE IMPREGNATED CARBONIZED FIBER PACKING (1"")",10,mtr,826897.85,0,8268978.5,Sale Order,done,Fully Invoiced
__export__.sale_order_854,2/15/2021 3:22,2/15/2021 3:26,SO21-000785,2021/02/FBI/001967,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","MEGA SURYA ERATAMA, PT",GPC_FG,"[N12HI11] 3064 LUBRICATED PTFE FIBER PACKING (3/4"")",9,mtr,499000,207079.7366,4491000,Sale Order,done,Fully Invoiced
,2/15/2021 3:22,2/15/2021 3:26,SO21-000785,2021/02/FBI/001967,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","MEGA SURYA ERATAMA, PT",GPC_FG,"[GN18M08050] 3064 LUBRICATED PTFE FIBER PACKING (1/2"")",19,mtr,235851.4,93778.0866,4481176.6,Sale Order,done,Fully Invoiced
__export__.sale_order_853,2/15/2021 1:15,2/15/2021 1:22,SO21-000784,2021/02/FBI/002296,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","LOTTE CHEMICAL TITAN NUSANTARA,",GPC_FG,"[N34HI05] 3095 LUBRICATED / PTFE IMPREGNATED CARBONIZED FIBER PACKING (3/8"")",6,mtr,121975.79,0,731854.74,Sale Order,done,Fully Invoiced
__export__.sale_order_852,2/11/2021 7:26,2/11/2021 7:28,SO21-000783,2021/02/FBI/002110,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","VALE INDONESIA, TBK,",GPC_FG,"[GN43M08600] 3079 LUBRICATED / PTFE IMPREGNATED KYNOL FIBER PACKING (1/2"")",24,mtr,470631.32,106805.16,11295151.68,Sale Order,done,Fully Invoiced
__export__.sale_order_851,2/11/2021 6:30,2/11/2021 6:35,SO21-000782,2021/02/FBI/001480,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PERTAMINA HULU MAHAKAM,MCH_FG,"[C0J08ACFCCD11101] MECHANICAL SEAL PART (1.75"", GUINARD T.680-BPN-SGF-XI.57, T.611 CATRIDGE SEAL)",4,Unit(s),19499300,0,77997200,Sale Order,done,Fully Invoiced
__export__.sale_order_850,2/10/2021 6:57,2/10/2021 7:04,SO21-000781,2021/02/FBI/001893,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","CHANDRA ASRI PETROCHEMICAL TBK, PT",EJF_FG,"[F0CBMCBN002] EXPANSION JOINT FABRIC TYPE FLANGE, 3 FLEX 30, CLOSE BAND (Rect. 400 X 280 X 170MM)",2,Unit(s),3843000,0,7686000,Sale Order,done,Fully Invoiced
,2/10/2021 6:57,2/10/2021 7:04,SO21-000781,2021/02/FBI/001893,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","CHANDRA ASRI PETROCHEMICAL TBK, PT",SUPPLIES,[BIAYA PACKAGING] BIAYA PACKAGING,1,Unit(s),210000,0,210000,Sale Order,done,Fully Invoiced
__export__.sale_order_849,2/9/2021 7:19,2/9/2021 9:44,SO21-000780,4500044243,"[C20-0000175]PERTAMINA (PERSERO) RU V BALIKPAPAN, [C20-0000176]Zaenan",PT. PERTAMINA (PERSERO) RU V ,SWG_FG,"[AB1330A06B] SPIRAL WOUND GASKET ASME B16.5-2017 (300, 10"", 4.5 MM, SWG-3838-FG-CRS-316L)",60,Unit(s),115000,0,6900000,Sale Order,done,Fully Invoiced
,2/9/2021 7:19,2/9/2021 9:44,SO21-000780,4500044243,"[C20-0000175]PERTAMINA (PERSERO) RU V BALIKPAPAN, [C20-0000176]Zaenan",PT. PERTAMINA (PERSERO) RU V ,SWG_FG,"[AA0730A05B] SPIRAL WOUND GASKET ASME B16.5-2017 (150, 2.5"", 4.5 MM, SWG-3836-FG-CRS)",15,Unit(s),23000,17600,345000,Sale Order,done,Fully Invoiced
,2/9/2021 7:19,2/9/2021 9:44,SO21-000780,4500044243,"[C20-0000175]PERTAMINA (PERSERO) RU V BALIKPAPAN, [C20-0000176]Zaenan",PT. PERTAMINA (PERSERO) RU V ,SWG_FG,"[AB0930A06B] SPIRAL WOUND GASKET ASME B16.5-2017 (300, 4"", 4.5 MM, SWG-3838-FG-CRS-316L)",20,Unit(s),40000,0,800000,Sale Order,done,Fully Invoiced
,2/9/2021 7:19,2/9/2021 9:44,SO21-000780,4500044243,"[C20-0000175]PERTAMINA (PERSERO) RU V BALIKPAPAN, [C20-0000176]Zaenan",PT. PERTAMINA (PERSERO) RU V ,SWG_FG,"[AB093DA05B] SPIRAL WOUND GASKET ASME B16.5-2017 (300, 4"", 4.5 MM, SWG-3836-R-FG-316-CRS)",50,Unit(s),68000,50600,3400000,Sale Order,done,Fully Invoiced
,2/9/2021 7:19,2/9/2021 9:44,SO21-000780,4500044243,"[C20-0000175]PERTAMINA (PERSERO) RU V BALIKPAPAN, [C20-0000176]Zaenan",PT. PERTAMINA (PERSERO) RU V ,SWG_FG,"[AC1330A06B] SPIRAL WOUND GASKET ASME B16.5-2017 (600, 10"", 4.5 MM, SWG-3838-FG-CRS-316L)",2,Unit(s),189500,0,379000,Sale Order,done,Fully Invoiced
,2/9/2021 7:19,2/9/2021 9:44,SO21-000780,4500044243,"[C20-0000175]PERTAMINA (PERSERO) RU V BALIKPAPAN, [C20-0000176]Zaenan",PT. PERTAMINA (PERSERO) RU V ,SWG_FG,"[AA1430A06B] SPIRAL WOUND GASKET ASME B16.5-2017 (150, 12"", 4.5 MM, SWG-3838-FG-CRS-316L)",60,Unit(s),156000,0,9360000,Sale Order,done,Fully Invoiced
,2/9/2021 7:19,2/9/2021 9:44,SO21-000780,4500044243,"[C20-0000175]PERTAMINA (PERSERO) RU V BALIKPAPAN, [C20-0000176]Zaenan",PT. PERTAMINA (PERSERO) RU V ,SWG_FG,"[AE0130A05B] SPIRAL WOUND GASKET ASME B16.5-2017 (1500, 0.5"", 4.5 MM, SWG-3836-FG-CRS)",5,Unit(s),10500,0,52500,Sale Order,done,Fully Invoiced
__export__.sale_order_848,2/9/2021 3:41,2/9/2021 3:43,SO21-000779,0155/HI/II/2021,"[C21-0000215][V18-0000058]HIDROFLEX INDONESIA PT, Suratno",PT HIDROFLEX INDONESIA,SUPPLIES,[CAA05ABWA011] BBM SOLAR,200,Liter(s),5939,6532.691,1187800,Sale Order,done,Fully Invoiced
__export__.sale_order_847,2/9/2021 2:35,2/9/2021 2:40,SO21-000778,2021/02/FBI/001895,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","NUSANTARA BUILDING INDUSTRIES,",GPC_FG,"[N61HI07] 5031-G LUBRICATED / GRAPHITE ACRYLIC PACKING (1/2"")",93.01,mtr,23000,28081668.07,2139230,Sale Order,done,Fully Invoiced
,2/9/2021 2:35,2/9/2021 2:40,SO21-000778,2021/02/FBI/001895,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","NUSANTARA BUILDING INDUSTRIES,",GPC_FG,"[N61HI05] 5031-G LUBRICATED / GRAPHITE ACRYLIC PACKING (3/8"")",165,mtr,16000,3908.377,2640000,Sale Order,done,Fully Invoiced
__export__.sale_order_846,2/19/2021 6:18,2/19/2021 6:54,SO21-000777,4500044422,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi",PERTAMINA RU IV CILACAP,DJG_FG,"[HAA334D031I0] DOUBLE JACKETED GASKET ((3835.5X3861) X (390.5X416)X3 MM, DJG-3840-B1-SPCC-FG RECT)",4,Unit(s),4750000,1511180,19000000,Sale Order,done,Fully Invoiced
,2/19/2021 6:18,2/19/2021 6:54,SO21-000777,4500044422,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi",PERTAMINA RU IV CILACAP,DJG_FG,"[HAA334D031I0] DOUBLE JACKETED GASKET ((3835.5X3861) X (390.5X416)X3 MM, DJG-3840-B1-SPCC-FG RECT)",4,Unit(s),4750000,1511180,19000000,Sale Order,done,Fully Invoiced
,2/19/2021 6:18,2/19/2021 6:54,SO21-000777,4500044422,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi",PERTAMINA RU IV CILACAP,DJG_FG,"[HAA361D031I0] DOUBLE JACKETED GASKET ((3923X3897) X (433.4X408)X3 MM, DJG-3840-B1-SPCC-FG RECT)",8,Unit(s),5150000,0,41200000,Sale Order,done,Fully Invoiced
,2/19/2021 6:18,2/19/2021 6:54,SO21-000777,4500044422,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi",PERTAMINA RU IV CILACAP,DJG_FG,"[HAA361D031I0] DOUBLE JACKETED GASKET ((3923X3897) X (433.4X408)X3 MM, DJG-3840-B1-SPCC-FG RECT)",8,Unit(s),5150000,0,41200000,Sale Order,done,Fully Invoiced
__export__.sale_order_845,2/5/2021 7:08,2/5/2021 7:50,SO21-000776,4500044421,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi",PERTAMINA RU IV CILACAP,SWG_FG,"[AB083DA05B] SPIRAL WOUND GASKET ASME B16.5-2017 (300, 3"", 4.5 MM, SWG-3836-R-FG-316-CRS)",2,Unit(s),40000,39600,80000,Sale Order,done,Fully Invoiced
,2/5/2021 7:08,2/5/2021 7:50,SO21-000776,4500044421,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi",PERTAMINA RU IV CILACAP,SWG_FG,"[AB093DA05B] SPIRAL WOUND GASKET ASME B16.5-2017 (300, 4"", 4.5 MM, SWG-3836-R-FG-316-CRS)",2,Unit(s),70000,50600,140000,Sale Order,done,Fully Invoiced
,2/5/2021 7:08,2/5/2021 7:50,SO21-000776,4500044421,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi",PERTAMINA RU IV CILACAP,SWG_FG,"[AB113DA05B] SPIRAL WOUND GASKET ASME B16.5-2017 (300, 6"", 4.5 MM, SWG-3836-R-FG-316-CRS)",12,Unit(s),75000,0,900000,Sale Order,done,Fully Invoiced
__export__.sale_order_844,2/4/2021 7:58,2/4/2021 8:02,SO21-000775,2021/01/FBI/001311,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PT Ephata Jaya Sentosa,",GPC_FG,"[ Y06C15] 2007 GLASS ROUND BRAIDED ROPE PACKING (3/4"" X 30 MTR)",1,Box,1307700,0,1307700,Sale Order,done,Fully Invoiced
__export__.sale_order_843,2/2/2021 6:29,2/2/2021 6:33,SO21-000774,2021/01/FBI/001323,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","VALE INDONESIA, TBK,",GPC_FG,"[GN43M08600] 3079 LUBRICATED / PTFE IMPREGNATED KYNOL FIBER PACKING (1/2"")",12,mtr,500046,106713.4937,6000552,Sale Order,done,Fully Invoiced
__export__.sale_order_842,12/28/2020 17:00,2/1/2021 10:01,SO21-000773,4500041237,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi","PERTAMINA RU IV, PT",DJG_FG,"[HAA357E061I0] DOUBLE JACKETED GASKET (1263X1295X3 MM, DJG-3860-D-SPCC-FG)",1,Unit(s),2200000,0,2200000,Sale Order,done,Fully Invoiced
,12/28/2020 17:00,2/1/2021 10:01,SO21-000773,4500041237,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi","PERTAMINA RU IV, PT",DJG_FG,"[HAA358E011I0] DOUBLE JACKETED GASKET (1263X1295X3 MM, DJG-3860-A-SPCC-FG)",2,Unit(s),3200000,0,6400000,Sale Order,done,Fully Invoiced
,12/28/2020 17:00,2/1/2021 10:01,SO21-000773,4500041237,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi","PERTAMINA RU IV, PT",DJG_FG,"[HAA359E011I0] DOUBLE JACKETED GASKET (1213X1245X3 MM, DJG-3860-A-SPCC-FG)",1,Unit(s),2150000,0,2150000,Sale Order,done,Fully Invoiced
,12/28/2020 17:00,2/1/2021 10:01,SO21-000773,4500041237,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi","PERTAMINA RU IV, PT",DJG_FG,"[HAA360E251I0] DOUBLE JACKETED GASKET (1007X1039X3 MM, DJG-3860-Y-SPCC-FG)",1,Unit(s),2750000,0,2750000,Sale Order,done,Fully Invoiced
__export__.sale_order_841,2/1/2021 8:28,2/1/2021 8:35,SO21-000772,2021/02/JFI/001943,"[V19-0000214]JEIL FAJAR INDONESIA PT, [C20-0000167]Anistia",PT JEIL FAJAR INDONESIA,SUPPLIES,[FAA17ABJA181] TRIPLEX (12 MM X 1220 MM X 2440 MM),32,Unit(s),155000,169175.996,4960000,Sale Order,partially_received,Nothing to Invoice
,2/1/2021 8:28,2/1/2021 8:35,SO21-000772,2021/02/JFI/001943,"[V19-0000214]JEIL FAJAR INDONESIA PT, [C20-0000167]Anistia",PT JEIL FAJAR INDONESIA,SUPPLIES,[FAA17ABJA177] TRIPLEX (3 MM),22,Unit(s),50000,48262.5,1100000,Sale Order,partially_received,Nothing to Invoice
,2/1/2021 8:28,2/1/2021 8:35,SO21-000772,2021/02/JFI/001943,"[V19-0000214]JEIL FAJAR INDONESIA PT, [C20-0000167]Anistia",PT JEIL FAJAR INDONESIA,SUPPLIES,[FAA15ABHA591] PAPAN (2/20 X 400 CM),24,Unit(s),56000,60500,1344000,Sale Order,partially_received,Nothing to Invoice
,2/1/2021 8:28,2/1/2021 8:35,SO21-000772,2021/02/JFI/001943,"[V19-0000214]JEIL FAJAR INDONESIA PT, [C20-0000167]Anistia",PT JEIL FAJAR INDONESIA,SUPPLIES,[FAA15ABHA830] PAPAN (2/10 X 400 CM),28,Unit(s),25000,27500,700000,Sale Order,partially_received,Nothing to Invoice
,2/1/2021 8:28,2/1/2021 8:35,SO21-000772,2021/02/JFI/001943,"[V19-0000214]JEIL FAJAR INDONESIA PT, [C20-0000167]Anistia",PT JEIL FAJAR INDONESIA,SUPPLIES,[FAA16ABIA173] KASO ( 4/6 X 4000 MM),16,Unit(s),36000,31782.443,576000,Sale Order,partially_received,Nothing to Invoice
,2/1/2021 8:28,2/1/2021 8:35,SO21-000772,2021/02/JFI/001943,"[V19-0000214]JEIL FAJAR INDONESIA PT, [C20-0000167]Anistia",PT JEIL FAJAR INDONESIA,SUPPLIES,[FAA17ABJA787] TRIPLEX (18 MM X 1220 MM X 2440 MM),4,Unit(s),208000,248365.975,832000,Sale Order,partially_received,Nothing to Invoice
,2/1/2021 8:28,2/1/2021 8:35,SO21-000772,2021/02/JFI/001943,"[V19-0000214]JEIL FAJAR INDONESIA PT, [C20-0000167]Anistia",PT JEIL FAJAR INDONESIA,SUPPLIES,[FAA17ABJA180] TRIPLEX (.9 mm X 1220 mm X 2440 mm),5,Unit(s),123000,135300,615000,Sale Order,partially_received,Nothing to Invoice
__export__.sale_order_840,2/1/2021 7:47,2/1/2021 7:52,SO21-000771,2021/01/FBI/000392,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PLTU Suralaya,",MCH_FG,"[A10515] MECHANICAL SEAL (90 MM, REKONDISI SMS CATRIDGE SEAL NDE)",2,Unit(s),7011700,0,14023400,Sale Order,done,Fully Invoiced
,2/1/2021 7:47,2/1/2021 7:52,SO21-000771,2021/01/FBI/000392,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PLTU Suralaya,",MCH_FG,"[A10518] MECHANICAL SEAL (132 MM, REKONDISI SMS CATRIDGE SEAL NDE)",1,Unit(s),13226100,0,13226100,Sale Order,done,Fully Invoiced
__export__.sale_order_839,2/1/2021 4:52,2/1/2021 7:46,SO21-000770,2021/01/FBI/000391,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PLTU Suralaya,",MCH_FG,"[A10514] MECHANICAL SEAL (90 MM, REKONDISI SMS CATRIDGE SEAL DE)",2,Unit(s),7011700,0,14023400,Sale Order,done,To Invoice
,2/1/2021 4:52,2/1/2021 7:46,SO21-000770,2021/01/FBI/000391,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PLTU Suralaya,",MCH_FG,"[A10516] MECHANICAL SEAL (110 MM, REKONDISI RMS U11 CATRIDGE SEAL)",2,Unit(s),11627214,0,23254428,Sale Order,done,To Invoice
,2/1/2021 4:52,2/1/2021 7:46,SO21-000770,2021/01/FBI/000391,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PLTU Suralaya,",MCH_FG,"[A10517] MECHANICAL SEAL (132 MM, REKONDISI SMS CATRIDGE SEAL DE)",1,Unit(s),13226100,0,13226100,Sale Order,done,To Invoice
,2/1/2021 4:52,2/1/2021 7:46,SO21-000770,2021/01/FBI/000391,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PLTU Suralaya,",MCH_FG,"[A10520] MECHANICAL SEAL (112 MM, REKONDISI RMS U11 CATRIDGE SEAL)",1,Unit(s),17566500,0,17566500,Sale Order,done,To Invoice
__export__.sale_order_838,1/28/2021 8:56,1/28/2021 9:00,SO21-000769,2021/01/FBI/001273,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",RIAU ANDALAN PULP & PAPER,GPC_FG,"[N17HI11] 3067 LUBRICATED PTFE FIBER AND PTFE / GRAPHITE FIBER PACKING (3/4"")",4.5,mtr,501000,224043.8717,2254500,Sale Order,done,Fully Invoiced
__export__.sale_order_837,1/28/2021 6:26,1/28/2021 6:29,SO21-000768,2021/01/FBI/000393,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PERTAMINA RU IV, PT",MCH_FG,"[CHE170CFIIBI1501] MECHANICAL SEAL SMBS-HT14 NON CATRIDGE SEAL (2"")",1,Unit(s),23203900,0,23203900,Sale Order,not_received,Nothing to Invoice
__export__.sale_order_836,1/28/2021 6:24,1/28/2021 6:26,SO21-000767,2021/01/FBI/000962,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",AMPERA MUSI INDAH RAYA PT,MCH_FG,[A10522] MECHANICAL SEAL REKONDISI SMS C/68 CATRIDGE SEAL (68 MM),1,Unit(s),4413300,0,4413300,Sale Order,done,Fully Invoiced
__export__.sale_order_835,1/28/2021 6:21,1/28/2021 7:32,SO21-000766,2021/01/FBI/000963,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",AMPERA MUSI INDAH RAYA PT,MCH_FG,[A10523] MECHANICAL SEAL REKONDISI SMS C/68 CATRIDGE SEAL (68 MM),1,Unit(s),2041700,0,2041700,Sale Order,done,Fully Invoiced
__export__.sale_order_834,1/28/2021 6:18,1/28/2021 6:20,SO21-000765,2021/01/FBI/000391,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PLTU Suralaya,",MCH_FG,"[A10519] MECHANICAL SEAL (70 MM, REKONDISI RWS U11 BASIC SEAL)",1,Unit(s),604200,0,604200,Sale Order,done,Fully Invoiced
,1/28/2021 6:18,1/28/2021 6:20,SO21-000765,2021/01/FBI/000391,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PLTU Suralaya,",MCH_FG,"[A10521] MECHANICAL SEAL RMS-U11 (1.75"", Basic Seal)",1,Unit(s),3221400,0,3221400,Sale Order,done,Fully Invoiced
__export__.sale_order_833,1/27/2021 4:25,1/27/2021 4:46,SO21-000764,2021/01/FBI/001143,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",INDO PUSAKA BERAU,GPC_FG,[GN15M09260] 3020-I INCONEL WIRE INSERTED EXPANDED GRAPHITE PACKING (12 MM),28,mtr,80797,37143.5427,2262316,Sale Order,done,Fully Invoiced
,1/27/2021 4:25,1/27/2021 4:46,SO21-000764,2021/01/FBI/001143,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",INDO PUSAKA BERAU,GPC_FG,[GN15M08960] 3020-I INCONEL WIRE INSERTED EXPANDED GRAPHITE PACKING (10 MM),46,mtr,52925,22662.7742,2434550,Sale Order,done,Fully Invoiced
__export__.sale_order_832,1/26/2021 8:29,1/26/2021 8:38,SO21-000763,0056/HI/I/2021,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT. HIDROFLEX INDONESIA,SUPPLIES,[LL0008421A10] SUBCONT SANDBLAST  (PAINTING CS ID.35 X OD.100 X THK.12 MM),6,Unit(s),2174.99,0,13049.94,Sale Order,draft,Fully Invoiced
,1/26/2021 8:29,1/26/2021 8:38,SO21-000763,0056/HI/I/2021,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT. HIDROFLEX INDONESIA,SUPPLIES,[LL0008421A20] SUBCONT SANDBLAST  (PAINTING CS ID.59 X OD.232 X THK.12 MM),4,Unit(s),11252.11,0,45008.44,Sale Order,draft,Fully Invoiced
,1/26/2021 8:29,1/26/2021 8:38,SO21-000763,0056/HI/I/2021,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT. HIDROFLEX INDONESIA,SUPPLIES,[LL0008421A30] SUBCONT SANDBLAST  (PAINTING CS ID.72 X OD.282 X THK.12 MM),8,Unit(s),16624.79,0,132998.32,Sale Order,draft,Fully Invoiced
,1/26/2021 8:29,1/26/2021 8:38,SO21-000763,0056/HI/I/2021,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT. HIDROFLEX INDONESIA,SUPPLIES,[LL0008421A40] SUBCONT SANDBLAST  (PAINTING CS ID.72 X OD.291 X THK.12 MM),4,Unit(s),17581.42,0,70325.68,Sale Order,draft,Fully Invoiced
,1/26/2021 8:29,1/26/2021 8:38,SO21-000763,0056/HI/I/2021,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT. HIDROFLEX INDONESIA,SUPPLIES,[LL0008421A50] SUBCONT SANDBLAST  (PAINTING CS ID.60 X OD.232 X THK.6 MM),2,Unit(s),11252.11,0,22504.22,Sale Order,draft,Fully Invoiced
__export__.sale_order_831,1/26/2021 7:04,1/26/2021 7:06,SO21-000762,2021/01/FBI/000993,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","NUSANTARA BUILDING INDUSTRIES,",GPC_FG,"[GN57M08920] 5051 LUBRICATED / PTFE ACRYLIC PACKING (1/2"")",44,mtr,64000,144851.6938,2816000,Sale Order,done,Fully Invoiced
__export__.sale_order_830,1/26/2021 7:02,1/26/2021 7:04,SO21-000761,2021/01/FBI/000992,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","NUSANTARA BUILDING INDUSTRIES,",GPC_FG,[N36HI11] 5051 LUBRICATED / PTFE ACRYLIC PACKING (3/4''),20,mtr,139000,45822.8749,2780000,Sale Order,done,Fully Invoiced
__export__.sale_order_829,1/26/2021 7:00,1/26/2021 7:02,SO21-000760,2021/01/FBI/000918,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PUPUK KALTIMANTAN TIMUR,",GPC_FG,[N10CM108] 3020-I RING INCONEL WIRE INSERTED EXPANDED GRAPHITE  (A-SO 19.1 X 31.8 X 6.4 MM),30,Unit(s),58200,0,1746000,Sale Order,done,Fully Invoiced
__export__.sale_order_828,1/26/2021 6:43,1/26/2021 7:00,SO21-000759,0090/HI/I/2021,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT. HIDROFLEX INDONESIA,GPC_FG,"[GN02S101070] 2008 CERAMIC ROUND BRAIDED  PACKING (5/8"" X 2200LG)",1,Unit(s),56500,0,56500,Sale Order,done,Fully Invoiced
__export__.sale_order_827,1/24/2021 17:00,1/25/2021 4:05,SO21-000758,2021/01/FBI/000984,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",HIJAU LESTARI RAYA FIBREBOARD ,SUPPLIES,[BIAYA PACKAGING] BIAYA PACKAGING,1,Unit(s),460000,0,460000,Sale Order,draft,Fully Invoiced
__export__.sale_order_826,1/25/2021 3:57,1/25/2021 4:01,SO21-000757,2021/01/FBI/000867,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PT HIJAU LESTARI RAYA ,EJF_FG,[F0CBM0CN002] EXPANSION JOINT FABRIC 3 FLEX 40 TYPE FLANGE (Dia. 1866 X 180MM OAL),1,Unit(s),11808000,0,11808000,Sale Order,done,Fully Invoiced
__export__.sale_order_825,1/22/2021 10:00,1/22/2021 10:04,SO21-000756,2021/01/FBI/000948,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PUPUK SRIWIDJAJA,GPC_FG,"[N10HI05] 3020-I INCONEL WIRE INSERTED EXPANDED GRAPHITE PACKING (3/8"")",17,mtr,52925,17222.4404,899725,Sale Order,done,Fully Invoiced
__export__.sale_order_824,1/22/2021 9:13,1/22/2021 9:15,SO21-000755,2021/01/FBI/000674,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PLN SEKTOR PUNAGAYA,",SUPPLIES,[BIAYA PACKAGING] BIAYA PACKAGING,1,Unit(s),150000,0,150000,Sale Order,draft,Fully Invoiced
__export__.sale_order_823,1/22/2021 9:03,1/22/2021 9:12,SO21-000754,2021/01/FBI/000809,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PLN SEKTOR PUNAGAYA,EJF_RM,[LL00060] FIBERFLON 125-PFA Film (700 X 300 MM),4,Unit(s),512500,0,2050000,Sale Order,not_received,Nothing to Invoice
,1/22/2021 9:03,1/22/2021 9:12,SO21-000754,2021/01/FBI/000809,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PLN SEKTOR PUNAGAYA,EJF_RM,[LL00061] FIBERFLON 125-PFA Film (700 X 150 MM),2,Unit(s),256500,0,513000,Sale Order,not_received,Nothing to Invoice
